date;tas;sfcwind;rlds;rsds;huss;uas;vas
1968-03-05;3.881465387479352;4.151389670893252;249.72642142863253;191.66028899412245;4.12798337023962;-0.8363016004741606;-2.919876254098775
1968-03-06;2.814847987201915;3.3494703908151076;260.79576421095896;154.08912421486662;3.585152338914616;2.3414222436168126;-0.1756770918133026
1968-03-07;4.0372879243372495;7.140478079209857;298.2473960148372;135.20382016865838;4.350503803368014;5.299452204855587;4.228593698745801
1968-03-08;0.8707618412699389;7.348477088562854;244.22570066532023;193.05827377911868;3.6741694371077167;3.6989409267773707;-4.763229583471167
1968-03-09;-1.4108162030620406;2.8165455888415014;220.98960334688425;206.0890260394075;2.3394294690391217;-0.8734412829137866;-1.884727996562976
1968-03-10;1.401100000639019;1.8951769767182474;246.61477132426776;200.63763096150865;3.116653246562839;1.0449235007191433;0.4421105878100991
1968-03-11;2.9248386532717063;4.818218466362428;281.980038324194;106.79700374699922;4.0093715523992435;4.067998629746432;1.0998738625698325
1968-03-12;2.665613190775616;6.647372669839883;273.0213468497646;157.96733458507197;4.532495418529931;4.318584393051079;1.5026314134240697
1968-03-13;-0.9887748007882351;7.254856533775418;213.21710008467926;212.15016214669205;2.905715980695757;2.457746666771233;-5.873485258159938
1968-03-14;-3.6057507915379006;7.193566480920297;238.2485255578066;156.83132127425236;2.0788047705863333;-2.0740070476513224;-6.270452462549732
1968-03-15;-4.56306349108894;6.8047433740381225;246.67483075255564;137.9481588958914;2.009641940191941;-4.579675251238974;-5.092186516480498
1968-03-16;-2.980906375684583;7.459005464831135;215.77302861542333;211.06977462099132;2.3251703381706665;-5.18159978495481;-4.726996854246794
1968-03-17;-0.7351375874899873;8.398705573901522;210.37102602308852;217.94350662724617;2.5702705330631948;-5.751319983513303;-6.493663077961064
1968-03-18;1.0289633910551288;4.03071428717757;226.81565954483673;191.95055551927916;2.504872891600582;-2.6297459154013443;-3.2228929825120187
1968-03-19;4.278205405928929;6.250778005154287;258.79301330082865;171.48057690517433;3.3214724199109713;3.4651176316600036;3.4966222421054622
1968-03-20;4.7708656438068715;7.613848708514269;301.98342934958566;119.4777934599265;4.355404930179901;5.141308368008963;4.016487383835262
1968-03-21;4.349261688625802;4.831885512631558;304.8958192568957;109.24521498648951;4.771485035207091;2.0743383015020704;1.60415058496337
1968-03-22;5.579500040577898;6.782334925163018;295.96034041913384;155.23634125499254;5.425792723506375;5.052140988218753;3.1455696618686737
1968-03-23;-0.01631974670812042;5.640774764517479;225.7004395310564;238.4871080510278;2.7076827364614044;4.4043348404513365;1.3558956093031436
1968-03-24;3.4736528890401246;8.443657447875047;292.6544360590834;137.79974209952502;4.722655396041317;5.565685427499036;4.0837156541449895
1968-03-25;-1.5927355181763119;5.455138310697325;210.90297941146474;245.2196334751971;2.490247782729699;-0.10639588052719812;-5.31894117173232
1968-03-26;0.1623488720746309;7.879357977843651;275.53345815961234;142.31487394661886;3.1513292492491085;4.687741746314173;5.347451295987393
1968-03-27;6.329544160109265;9.166886549342973;301.90826029567864;181.39439770692226;5.9534066075710195;8.166848287483559;4.083339223460966
1968-03-28;4.763935322681959;7.368606252890009;311.818128681378;94.58959932412372;5.406517560890194;4.750447637103948;2.965496663057162
1968-03-29;-2.349575096524802;6.198212295128662;233.43368496974418;182.438433215408;2.7208847576433257;-1.0206841640788382;-5.186409318497092
1968-03-30;-3.8846477013765934;5.276828486652338;216.26009374124786;255.67927645518773;1.9177574927565515;-3.8541287968962186;-3.140559879589807
1968-03-31;-1.2698747112687556;3.374764572296939;231.83519192452565;236.5000029746846;2.314153754362116;1.9569271067974003;-1.6413173056217216
1968-04-01;-1.2831371580102768;1.742566612058435;206.84531948715545;263.1498206310644;2.141918194701507;-0.26287345017315045;-0.41441972322673504
1968-04-02;0.43706777274024944;4.108774253786453;220.69047870403614;265.20420708765994;2.190662074532509;-2.955851041896718;-1.9267902716853174
1968-04-03;1.8586959666058078;3.6983818096172136;297.7060296577656;110.78267560179319;3.7509238083283405;-1.4021057757494753;-0.9871059548674173
1968-04-04;3.6737739788361523;3.3217429550498583;243.86911095598;270.1608041011001;3.2604006083944626;-1.746761983984773;-2.381374251822349
1968-04-05;3.0276507321223676;6.022327011064487;295.4964751077963;140.81950028971204;4.262247282381324;-2.976126087392578;-4.971567556583459
1968-04-06;3.36693769966746;9.566477453178994;260.6115891179269;244.66768141897822;4.3888278349986285;-6.6684178803085;-6.5316886570061286
1968-04-07;3.1696278604073314;7.847426459065753;226.57232459945422;280.6929537458933;3.676808098288616;-5.533841605577052;-5.664572672975502
1968-04-08;5.479253312754395;3.52569076000298;228.89419645229768;285.1766580904543;2.9795938139120723;-2.4719389276025563;-2.1664049680696937
1968-04-09;6.378693004466015;4.574709292139891;274.6467147186527;218.1960210190073;4.0618509457545695;2.793657631565576;2.887388164441865
1968-04-10;6.965075098473051;3.571067533990037;297.1441527484259;253.40618453797637;5.450900394283221;1.8352983370645874;-0.5507205116192149
1968-04-11;7.618498336464597;1.4949095874450609;265.7427196385303;270.0635459503161;4.672602687569725;-0.4711103607388873;0.025916017167691097
1968-04-12;10.14614236183968;3.897235917680116;286.7670849519089;269.88554761961706;5.579756254320822;2.3740498585583505;2.578613632054059
1968-04-13;10.46015177635121;4.430175228014106;286.3357727809192;240.62633274895109;5.311866987059789;2.9940174920681004;2.7659137056780647
1968-04-14;11.989832015708544;2.9709774257778;282.7789914980701;274.662113889226;5.199434234937884;1.4343951858214397;1.8249172435900973
1968-04-15;13.705470133376252;4.220688504749113;289.223138813745;274.01966745699804;6.0456700709763895;2.1900556221960272;2.5627076510060087
1968-04-16;14.723697006458508;4.3350086479231456;289.14828431932773;291.1615227167475;6.182464730538799;2.870852184075672;2.7101005649798062
1968-04-17;12.935557944470418;4.469849038473362;295.83980835887587;286.2900634021969;5.890779040175021;2.485950987517455;-0.37531855929237157
1968-04-18;10.314532189218028;3.905894754025894;302.7953550544975;230.95839734283987;6.0957117974003925;-1.1273502278307233;-3.521365207927822
1968-04-19;11.552229669451435;3.7207797988213414;274.30257999797294;299.96752851453067;5.243240580453137;-2.281633158207827;-2.6458452819529548
1968-04-20;13.4201623513963;2.0208858496041957;279.6153195181949;302.95020277521996;5.3650229036760395;-1.2352777051537793;-0.5879602381359733
1968-04-21;13.407914621262762;2.0099729392216696;280.5125872062586;306.15329021659494;5.500506797393056;-0.7573032027330614;0.38175633010527255
1968-04-22;13.512888154815073;1.9121826901876187;282.3360972365357;308.396119165771;5.772295286424428;-0.7045664048800311;0.43771957884830115
1968-04-23;13.64674903558398;1.6465876132365402;289.3397285224061;293.2075757177394;6.027556887500101;-0.5209332207035899;-0.434917144317408
1968-04-24;13.734794321741049;1.6791076322399698;293.54988280861795;287.5471956522217;6.1366524987221105;-0.03378490269463988;0.287404154310962
1968-04-25;12.278238935746288;2.688907055318539;285.3710261492849;302.0281203854863;6.6224636017206935;-0.847465208837205;-1.6479767188949435
1968-04-26;12.03753957082364;3.9742361048659385;305.5168505548893;242.58865699782;6.346358041979199;1.7624387363240028;1.227515981417536
1968-04-27;9.360763664606225;3.324883771207471;273.29310905340026;320.1323514878733;5.522715371606734;2.8821176991170927;0.18048151822639402
1968-04-28;8.97598223525057;4.187593922839813;317.2643204298762;162.41058931291718;5.502523956117227;2.76719997538008;2.26326738493391
1968-04-29;8.80281550206513;4.008781874964745;297.13053948216145;285.86577737803987;5.072578595166947;3.311476297950848;1.5704838140403459
1968-04-30;10.860958764240252;7.797243523897677;307.62138289130706;283.35727455624914;6.521837006172284;5.231727357923311;5.573049279263694
1968-05-01;6.4402391702426485;8.208653214636168;279.33015241635684;283.8745695364864;4.961528068600175;5.7921485087104845;4.81288546245102
1968-05-02;5.302944610636018;7.071601385780278;266.47533393875;317.208115197616;4.227758433364513;6.00548084444575;1.3250423580463653
1968-05-03;7.811645207417996;6.962556499642423;308.4181105175193;220.70774787291413;5.3236554929434075;4.796888455796395;4.444436527081742
1968-05-04;6.1264732832625555;6.513640287471119;288.68229817366233;222.21685387992844;5.019832417307727;5.131025452642333;3.7015566442654118
1968-05-05;4.060974832118006;6.025903085667856;256.3737972614824;286.0527604178511;4.3412802146870515;5.123167138123977;0.6065502257002952
1968-05-06;2.6019996351385544;4.6086400142971975;252.55387366505735;322.30644804314574;3.1808581414213104;3.7832047114658773;0.1970260169581347
1968-05-07;2.6661952367111326;4.175228980161596;233.34091331684394;326.35181980420595;3.05372992980034;-2.437975098251025;-2.3433035877346367
1968-05-08;3.017216084419374;6.068273980786804;215.88863804789565;358.60657127922275;2.4741927831491037;-4.335712543363099;-4.112349337300439
1968-05-09;3.4873541150843153;5.294705825007793;257.53827028724146;273.4289069446024;3.052768013551972;3.1223290037616476;3.5752169713026616
1968-05-10;1.2615146206777013;3.743223954238661;230.36115897747237;360.1506039754442;3.437762195176706;2.635439671652977;0.8049373844019524
1968-05-11;0.9703723617850528;3.699363556196307;245.0118523989743;319.7332507595855;3.2653726734320645;2.573012287607606;0.6157814648792661
1968-05-12;2.571622080939278;3.470506263015358;246.62580680362146;333.8039134550375;3.7257177669824846;2.7560674847315494;-0.6554965791519148
1968-05-13;1.1342118366504792;5.557336415008819;225.69740144414402;355.92976863635374;3.2148844808576857;0.43939236005459675;-4.664988544669237
1968-05-14;1.0795018007646036;3.6482845119562235;221.0203962634218;359.94280298199305;2.7407385918474896;-2.790494177989117;-1.7351274279684128
1968-05-15;3.565333700925123;4.123348122502266;295.8023331642141;172.75960779548993;3.3042699199097236;1.6635365358610972;2.3797226286672664
1968-05-16;6.21736688858482;3.436296949336538;311.93967665157777;123.00103033045889;5.293828490908998;1.899415245392311;2.4346889140781363
1968-05-17;6.421459298911998;5.010232516324689;301.30739709277606;237.1518328377535;5.1476402745051395;4.19111103909125;0.6369812009235855
1968-05-18;3.9266152124406517;5.145380726978114;275.373974594038;252.92779319382598;4.579805320669889;4.349296754360149;0.036530232516074346
1968-05-19;5.571335405181742;4.098777999126019;272.9369802558753;344.4666555009518;4.750876317393513;0.01888655154651442;-2.7977409987232837
1968-05-20;5.423332805461655;3.967455775988076;276.8102099169689;257.86307233242155;4.726712998140004;-0.16142450089160065;-3.3498369924432545
1968-05-21;6.541493998543785;3.5457232750317487;253.15488220684446;355.6256279605355;4.569985420315174;-1.7199364630090612;-2.8397866187376817
1968-05-22;7.390244771739958;3.364124949349949;252.15363819411112;353.48713948345056;4.417733302774698;-2.4633786283818004;-1.5808839786474111
1968-05-23;9.57376733115882;2.561039704475845;294.82970183242486;248.30931518564637;4.883186235643157;0.31314667857356326;1.0077274317965375
1968-05-24;6.903071590425839;4.199763999716684;319.74583688855756;156.9189462730541;5.755113405818587;2.8428516177263137;-0.5289023658401771
1968-05-25;7.166971351059658;2.4870650331600492;312.2684363877689;267.18947635555065;5.543351175513215;1.196055094537009;0.43693877163773814
1968-05-26;8.012381047356087;2.5557692347348233;294.1826145567881;269.0043168095711;5.7147704892208;0.06908554300292856;0.8084704058928912
1968-05-27;10.523338144472632;3.900458551248709;314.9847982688172;182.93528644062255;6.050691193395461;-1.99518901449728;-1.1588716860306079
1968-05-28;9.401932719471574;4.478148772773776;305.09044298902074;264.1897379483157;5.722471483792845;-1.3886559146772894;-1.0866934390656589
1968-05-29;10.531220431022405;2.7417800435038906;287.4301633379806;346.75790239573524;5.919051465820793;0.7937562954903634;0.9196278775830297
1968-05-30;12.81162629263298;2.2080290127669695;288.57771405503235;349.15607466171275;6.638041168569927;1.4193705951708542;0.7835247034629376
1968-05-31;12.52971374866803;3.957509201657839;295.38106985798714;354.6402155954319;7.601975739549163;3.181457374294239;1.1713108251643762
1968-06-01;11.831325391340442;3.7690314732675914;307.14061407877364;345.4886785546204;7.3821013614785915;3.0516372236310816;-0.367281957260475
1968-06-02;12.204892321592695;2.647186019927717;324.41233767029144;261.4022700035935;7.467494661278909;-0.8475172607782895;-1.6560476325726543
1968-06-03;14.566237346601213;3.6584257888667775;289.837699593187;376.5264048457209;7.786587379319413;-2.5586129192217513;-2.3301790999057466
1968-06-04;17.279835939998748;1.574704933911945;300.90658739887346;374.76839220986994;7.703034121327675;-0.7885088306220758;-0.10662322819592951
1968-06-05;17.570277418618105;1.956671740755676;308.73665395711913;373.4420659480088;7.941378073213302;-0.8378140493799582;-0.9547715702231323
1968-06-06;17.6791294376942;2.271144605314949;308.50326841799426;375.0953672374375;8.26673837722403;0.628895395146648;0.78330258361444
1968-06-07;16.80948187189125;3.1392190210732998;315.1384635556492;363.8617844639335;8.550430272473438;1.9679298884908245;-0.5448019927839481
1968-06-08;12.918601908992287;2.7828975254463906;349.3276953329999;83.11433111811469;8.300078230595044;0.032818858886462576;-2.016751972877202
1968-06-09;14.57704817855381;3.657373702796282;311.34463087956533;360.4868675625269;8.352455610941544;-1.0012632249066697;-2.878389843396259
1968-06-10;11.566639512808536;2.8363536548223016;329.6753907590547;188.93301607986777;7.601931698982475;2.031418835116878;0.08926322184277125
1968-06-11;11.130495222042157;2.550181925061368;329.3710055924562;134.86047802884173;7.586056992334919;-0.9786014738163902;-1.6070007098640247
1968-06-12;13.6410382708454;6.516827863054227;297.864616925206;373.4647919784082;7.999002610469234;-4.525418019643548;-4.221340205821298
1968-06-13;15.467323651958452;3.744727842085915;315.30053031041143;358.0974320069158;8.847110158263492;-1.3492104395643645;-2.923916906261767
1968-06-14;13.95724167065822;2.322164390788235;352.44171631109083;154.47672141016622;9.028651976238475;0.09117744128612804;-1.9987214618858316
1968-06-15;11.36749644092339;6.384027783473661;275.3214175177428;380.3014669463904;6.2552678203495;-4.468438792686902;-3.806503168076021
1968-06-16;14.568256042014696;3.8640736731286967;288.0656087544142;381.6749170247684;7.038634655595208;-1.3941261225685104;-0.7378585544369931
1968-06-17;17.092264844485555;2.013601014008649;305.14956667087034;376.0368438316827;8.241950443965619;0.6408458099400808;0.9772956226688424
1968-06-18;18.262308864623435;1.590410918597964;305.85538726975005;380.9022826174033;7.54899195071544;-0.15386360536110918;0.22685321753294177
1968-06-19;19.2380369441629;1.5592548886346302;314.6001745944728;375.64846578436476;8.105517710713952;0.1866118294359133;0.45533884641332645
1968-06-20;18.446938235121422;3.174741010792559;318.3307944899801;361.83568839034183;8.376138553649934;1.2947821236692365;2.1481461553128627
1968-06-21;16.16133566479533;3.3891582352392944;315.02567082913447;320.3072160913172;8.56970890549735;1.8632338135520494;2.382211385028726
1968-06-22;14.838075912761894;5.6683040655630865;293.44126006039244;376.901125912878;7.291110354599772;3.351395181759002;3.7176747295228094
1968-06-23;11.466310437048492;4.878913927467489;286.141865155091;370.1276471077441;6.491992221783269;3.9783638170416364;2.5792249250428787
1968-06-24;11.268398243768843;3.0882605053733863;272.57959033844094;382.73505528249143;5.837433716418764;2.486242148099237;-0.27241573261261776
1968-06-25;12.429671513747678;2.428208647707865;291.1440615436386;335.53367509887227;6.43177090737041;-0.32435972689107995;-1.733647182625436
1968-06-26;14.116895464044148;3.2469788748751065;306.83341929264043;357.79011612826423;7.06263756822822;1.0551847295056913;-1.064044773399778
1968-06-27;14.225125920995993;3.0064940605809993;347.63597161757514;273.72328187663254;8.792153238637203;2.023351904929847;0.6551696627581088
1968-06-28;16.113748780126627;2.5191936706033196;334.2793334562963;301.8985679030728;9.194250684461236;0.43248864075996973;-1.774654111439433
1968-06-29;15.559650903607178;2.534146802529071;328.7115942458364;278.49318845199656;9.108424404998935;0.8304200284514343;-1.906146580258318
1968-06-30;13.57777741438855;2.8541674492379463;297.0933912852587;343.12740885599385;7.075265281088515;-1.4130046790473374;-2.246634172063715
1968-07-01;15.829170704319154;3.281537322478392;292.42880678210514;381.0778381545873;7.02631774392577;-0.38997607572726656;0.06496761539663234
1968-07-02;14.50983018473022;5.248757888696026;344.37547003713456;168.7902161883041;8.843485644985309;3.7706029396678;3.092357822830691
1968-07-03;12.492008098142321;2.9114355430449472;281.294502359217;381.7298594200327;6.144392516831655;2.4338349288518706;0.19352150330978335
1968-07-04;12.560308130893304;3.063756569706597;284.8003706584344;372.2068817191112;6.04607334873578;2.4820569902335934;0.20680764423618136
1968-07-05;14.421426798565335;2.241674935674456;296.21001398689555;368.6139722642977;6.961754954520749;-1.0393993558508003;-1.6179832227827624
1968-07-06;16.69714677236493;3.3542627226483397;301.6546577362108;374.5781636282645;7.592810931069336;-2.244803339785685;-2.079276389916482
1968-07-07;18.231655599971305;4.756431509824383;315.666482585797;369.23344737252444;9.314072220042066;-3.30200228764375;-3.0123153250858734
1968-07-08;18.944896153074524;7.416412025491001;339.7188069592112;307.8417892608716;10.413710685578064;-5.157716347805176;-5.129701761727369
1968-07-09;19.860183864314706;6.701055181489465;340.44737826482765;323.274311199507;11.070987138467798;-5.032308793671701;-4.074763806225778
1968-07-10;20.718532791703808;4.997606510846952;340.9950814262335;341.13298738299056;11.098262996827453;-3.8888566511526217;-3.151563363252876
1968-07-11;19.8965718059751;5.703421106615183;347.421260357638;308.0572382827707;11.105701561409147;-4.242705466983997;-3.422232170263143
1968-07-12;17.80642613646404;10.550028157629212;318.25549303638155;363.47261072954115;9.897345840118778;-7.301276088639979;-7.431763442286463
1968-07-13;17.853425930225512;4.174355829134001;322.75883573588555;336.88277752322296;8.623680060632484;-3.334366381961493;-3.143492833056445
1968-07-14;18.28967198721631;2.680349990001927;318.4608705041411;355.58464932751144;8.76585057022087;-1.5790136498491032;-1.5644570899868542
1968-07-15;19.343332107975584;3.014152703863276;324.85245608295065;358.27146743646904;8.969484134674166;0.40837581854749805;0.666814878988405
1968-07-16;19.539141037007084;4.579151412219735;331.4215062892779;350.2223773202494;9.390801405111205;3.2679161439531508;1.7136420378609487
1968-07-17;18.485755669290995;2.4779503948809936;317.3752958188371;357.50313767176283;8.785386118515843;0.7951434190797749;-1.4468283786883123
1968-07-18;18.174420466413892;2.9103161579863124;318.834767785267;358.34396323430974;8.846664782348366;-1.540108846541799;-2.172348354588943
1968-07-19;18.648635409191115;2.5629030491802776;320.33486324518276;337.2759149272225;8.778119313808485;-1.1639312745526982;-1.9748788842233218
1968-07-20;19.950577347460182;2.3082188788883586;326.8372313596748;348.7050367983005;9.43619311211271;-1.3875932903705759;-1.4086397504913717
1968-07-21;21.568788409660044;2.114240884599722;339.89372325628466;345.87904552257964;10.320583889327148;-1.085413790168619;-1.3172940468995473
1968-07-22;22.185635916972444;2.853019432789213;350.46268082584135;328.96480219276293;11.538005267599832;-1.4439179841513252;-1.9895339613263132
1968-07-23;22.185064278625703;2.466427995341672;349.1152351402495;338.3327051278121;10.758930918807003;-1.9437455127625782;-1.2436660050154236
1968-07-24;22.007245274266893;1.7623879289147992;338.40033849707913;345.0803761555787;9.299463634017386;0.0919093968367228;0.3591599527065231
1968-07-25;22.90365722237385;1.7854617472304057;340.6430957866492;343.6878530190037;9.268508606918616;0.8281825627052752;0.6489427585203504
1968-07-26;23.142069372558524;2.496848515012284;346.7613577122466;339.9078504111765;10.042520616943696;-1.262876879665061;-1.0216713399133794
1968-07-27;22.636127065188475;1.929468374845028;332.23726909575765;345.83318958446245;9.15637000767551;-1.1706009127980324;-0.5511467707187689
1968-07-28;23.09141911970869;1.8384024476634382;339.9021497160682;340.83607885027044;9.272527245021628;0.9254232770930869;0.4414580622267207
1968-07-29;23.166836340081318;2.0988929214681646;351.5052881323349;332.74757926124664;10.948551714441587;0.3389075151355512;-0.7909635557056919
1968-07-30;22.74851235881232;3.7895920417729947;349.39709347639865;333.6419490426165;12.154410982845953;-2.426524019912428;-2.5568311541033806
1968-07-31;22.3847652369779;2.4989039053946693;356.3133192541617;319.27065802703237;12.470072700698767;-1.2575378656936125;-1.795631638586316
1968-08-01;22.282574193226708;3.5354083921460515;358.54194309760976;312.64816383675986;12.407161245604579;-2.3639327341325993;-2.4805034112359623
1968-08-02;22.454029981255417;3.4286881708168817;355.59067377990397;321.22494402476576;11.848407385396744;-2.3925840014705404;-2.066698988002602
1968-08-03;22.157654171068998;2.4474773334649855;357.8803149628226;316.4650890762204;12.307513416331615;0.8667774886260682;0.822290553444277
1968-08-04;21.890450581551363;2.3407287860626287;348.15025201647677;324.0211112185244;10.941105320340686;1.4277477211203586;1.3125608373876263
1968-08-05;20.58613649789453;3.6997374138747707;331.03721247753276;319.64235873870797;9.43049951668508;2.2386326726393273;2.256120733410171
1968-08-06;19.958084549999967;4.014924827147119;339.8354606014471;290.1883376741029;9.486892428289789;2.312827164533897;2.5312813482022496
1968-08-07;19.808376672490397;4.034353830178859;346.58202413721875;302.0569459892272;11.142127234465663;2.8719303611542575;2.334450818181367
1968-08-08;22.332960615843547;3.221091811324638;346.49725477567426;315.39943911482663;10.582933423489353;1.852324837502993;1.7844916178959334
1968-08-09;20.435742780293708;4.591433489694015;353.3452145160866;224.9085750188774;10.716413904099175;3.3757060408801602;2.067970108634227
1968-08-10;15.23560167413558;3.7807781111391936;304.93399310272576;318.56573943225135;8.855922862210283;2.8770518218493915;0.1119814550376853
1968-08-11;14.705624510078565;2.001475547591239;296.84668880954075;304.9996287151887;7.515478013326373;0.9204153734859769;-0.7561425357964301
1968-08-12;16.218740474360857;2.0876486308185758;302.9242617096286;309.84421163307275;7.559247306989283;0.9746550688159502;-0.8329433406087127
1968-08-13;17.426625496887084;2.297059235860372;314.83529897585845;308.0149838975271;8.666703489686215;-0.2334978563662399;-1.5238962071629292
1968-08-14;18.42990761704715;3.2439595383240207;321.44852789895316;304.68103502102673;9.32092721427872;-1.2913214732114158;-2.541635994414659
1968-08-15;18.54653659220793;3.2399115872512034;329.8585918644982;287.35828678562757;10.020043717367834;-1.1001236990291177;-2.7984300511390314
1968-08-16;18.4964062915667;3.0461343641262033;325.1601824294459;285.10477115139884;9.810940141876191;-0.751202430909558;-2.58408251862232
1968-08-17;17.527544790015952;3.2985669550055503;320.01169683223486;294.0202108432743;9.185554195260222;-1.0987781156932608;-2.4880842424421
1968-08-18;16.971955281857618;6.063670600409111;301.9173773275155;305.40454418259066;8.336086303863313;-3.9428341458038902;-4.332947596580181
1968-08-19;19.95203114683477;2.7133705035938265;327.6499406555119;294.64939608751763;9.240963263694498;0.5622952942698239;0.4587267053924558
1968-08-20;20.889591171326913;1.643733674246059;335.2062852503294;273.89578032932644;9.423765094829456;0.09109153592505978;-0.2595445219171185
1968-08-21;21.292850730986572;2.363544994748495;330.9060088838583;275.796102507598;9.087197113141524;-1.3323059822683883;-1.4310708769502856
1968-08-22;20.926839929654477;2.4680522220960426;335.7011456729136;271.0903012834966;9.642740365123226;0.6323229214507166;-0.8790922756882182
1968-08-23;16.43390259705359;6.495427427143463;310.4303154252589;252.33712827778265;7.238283237498981;-4.375468926490359;-4.671496748384636
1968-08-24;18.369067936838462;3.5020288365533734;313.4079789846953;284.0051365913662;7.891737928065168;0.859693687398;-0.6840964839728085
1968-08-25;18.870005593111046;3.3796639775716266;314.8918417165101;281.1304414387552;7.692423919730284;2.821583020681555;0.28220581289612723
1968-08-26;16.086118505551212;3.576613293527053;318.7601342675683;256.1440004306009;8.467225395112994;2.0620302620319864;-1.639232907654101
1968-08-27;16.34715831083713;2.477146427468446;298.58954799417506;281.3364928911082;7.2049996625915576;0.9214784243412981;-0.6664484333968304
1968-08-28;16.94161110083064;3.1839181295703014;310.90627235975796;272.30567138223205;7.937263240294134;2.6091732819322537;-0.46445323484322243
1968-08-29;16.032486278218073;3.036858276524148;312.214592197345;269.6905019199156;8.414835252995989;2.439581493405727;0.09334506526775543
1968-08-30;15.390787025052362;3.93283299139867;344.32480838797636;137.54515384879772;9.416654571800942;3.056630531614104;1.8320571207281073
1968-08-31;13.207107902521727;3.448585681685971;289.69010150108073;260.92894302463435;6.73370023808084;3.0013450301618247;-0.22593726529758817
1968-09-01;15.316488673611843;3.870981488129931;317.50493220414705;221.81168217277065;6.626272190792959;2.449132903963192;1.8928048997071676
1968-09-02;12.715069852068098;4.611692388055329;308.602568440052;233.2592528316058;6.747116573678569;3.9457431714461255;1.7098869334759907
1968-09-03;12.39076122669934;5.5110588941461565;311.18796496082047;150.8996358093334;6.926489519982821;3.9271458303752764;3.1727725978705847
1968-09-04;10.679758129880952;4.142308452320103;280.84309750031343;258.8944510141072;5.81170453273554;3.55673608495181;1.37579797132448
1968-09-05;11.753194268106938;2.568719947309787;308.0502726222633;212.94501253593822;5.372442947284035;0.4338574508113342;0.26278198555793336
1968-09-06;11.009556452725633;8.149827473452358;321.2677742007186;175.92467726958293;6.937930922477916;-5.426395412362924;-5.196214407860612
1968-09-07;10.826148838239988;10.57811758924641;342.4549115809547;123.37608481470505;7.731185315810829;-7.720536447159043;-7.581805788214316
1968-09-08;16.32432751649702;7.390910506202553;337.35225726405116;154.8289600231245;8.215181321652999;-4.686271212186135;-3.3423295571708627
1968-09-09;16.369227012185036;2.9014636629422377;321.43377049334913;169.43820464983412;7.745232525399681;-0.23883356520138907;-0.018995069259046704
1968-09-10;17.2377379622925;2.4116037186082675;315.9584348284928;224.40244943054026;7.389805322083684;-1.3377345910849845;-1.579579543859298
1968-09-11;18.206400706503985;2.692330283416187;312.6048194324186;233.29912494586674;6.94153600910661;-1.1601335340065917;-1.874718482600383
1968-09-12;18.83067492421884;4.262115591969421;318.75428671860664;220.9284657810288;7.316368916873782;-2.1322632393682266;-3.184869328243746
1968-09-13;19.119995851991632;1.918791021195249;323.6471480461435;223.11447778568362;7.884297330447303;-0.5693271729503379;-1.402412398431897
1968-09-14;18.50016531169564;1.8401272603931669;321.3322064681337;220.4842997563103;7.855021718104781;0.5780774652966727;-0.7184783685047336
1968-09-15;17.234306062580345;2.1201001160849855;319.95398769215535;192.3618083027035;7.660169573824468;-0.14458690754709164;-0.26036504980514463
1968-09-16;15.963691278450995;2.7525734708633602;300.73370570439425;227.10228094547725;7.2880314394036185;-1.2526929584679025;-1.3299062195077185
1968-09-17;14.36381007175902;5.160870937903163;304.43834986626626;218.01786543304578;7.9164821253663655;3.014558562175916;2.8413600189968267
1968-09-18;16.045802857339027;2.918870760245801;309.39933832685614;204.45021413673382;6.693211293037818;1.5685335593019307;1.0672538976270491
1968-09-19;17.70044658610618;2.6724271796503722;316.6081044748893;207.2189247312393;6.984813889050668;-1.5644487954854673;-1.7332735581482788
1968-09-20;18.233731122083384;3.1129855934373545;319.2507788188778;208.20159744491545;8.268050081792232;-1.7695414295531915;-2.1000239846303717
1968-09-21;16.733330936384277;6.350343591599816;302.52821299008525;215.3856828458092;8.080116149721247;-4.314247209802669;-4.316573674267664
1968-09-22;14.439775138256607;4.395740839686806;293.19929385388514;212.5807769873323;7.232403440282514;-3.1993798665671753;-3.201930017244983
1968-09-23;15.166664793956272;2.2648925935548396;306.66796144974967;198.73338100177895;7.193727607889308;0.6111215490607131;-0.2791637466097072
1968-09-24;14.52828261640326;2.129526682732679;312.4193642312248;199.51866528038437;7.395804998818733;0.7248305243041868;-0.24423802090872504
1968-09-25;13.790271613059872;1.8079963554664125;295.2919599449335;204.32370578853173;6.942016693972397;-0.3361697756813705;-1.0411103017447885
1968-09-26;11.898372306893634;2.227654095534194;315.0967684117291;109.54316909848133;7.222849264271899;1.4107803103642962;0.4495732195626002
1968-09-27;11.539385093472731;1.7665730390489909;288.1178116692837;200.35495391792082;6.433419066713579;0.25805050146549213;-1.0119250940151026
1968-09-28;12.424841993368716;3.074672642140043;286.2213365035392;199.20459240612348;6.288267185170606;1.1304496154471657;1.0269259333936
1968-09-29;13.173508117817505;3.809528104573177;335.8522906576912;122.6999150495619;7.271029749761178;2.1090431380252137;2.703050374700405
1968-09-30;7.823446265218422;3.949369948733496;295.2317175714412;140.28856819218208;5.498314947552908;3.209478028998457;1.344175382068614
1968-10-01;8.555116516981798;2.77777568150196;292.8009064577726;97.04708979524082;5.367564703782035;1.0327728032533106;1.3797218415972123
1968-10-02;7.766045913029984;5.520215120381515;284.86078539945026;148.83351166912206;5.739025211849431;3.6964141584548638;3.5519975703055477
