date;tas;sfcWind;rlds;rsds;huss;uas;vas
1950-01-01;-1.6864201309795135;3.114002421622558;303.70475290834753;22.718582521490248;3.576516994957391;2.5961411586098118;0.7652822012637898
1950-01-02;-0.5903107215115142;4.385591217323055;309.93233207115725;7.131182339197094;4.024345614743816;3.865216496122615;1.2915760954069346
1950-01-03;-0.06300200305241788;4.716338028223165;314.2501860130371;8.028077393373174;4.192423350105247;4.116753855882221;1.2969449891049143
1950-01-04;-3.083885762979719;3.5007009734917043;280.0083448707011;30.87278727820175;3.232978670226458;2.4386048947585026;-1.7316735817457125
1950-01-05;-5.368538162928701;2.4034329274825716;260.42061597380035;50.30214743201642;2.6412783441032364;-0.7631901898791467;-0.4728825967037249
1950-01-06;-5.496438874618036;1.6747032425249966;259.3545398595004;48.07940722199973;2.5111010946852494;-0.09858074243750974;0.07070091554413749
1950-01-07;-2.6485687599022754;4.01531353233114;276.69552082367795;26.128310824337134;3.2638844628380825;-3.180865706000335;1.9941124390188616
1950-01-08;-3.3930879065158024;2.0346575186212146;286.2745834862638;29.46897305230032;3.0983994319056127;0.2525211495075399;-0.339893324439841
1950-01-09;-6.2489391581518134;3.647603663762568;273.95292413522736;36.90883212561917;2.4733719006553256;2.8301184195550726;0.7243761940816038
1950-01-10;-4.785712980206313;3.795174670075305;283.50004335308444;27.038933526520854;2.8269770427162015;2.4045208566302967;-0.16468245510543533
1950-01-11;-7.391000382120524;3.1390627712072963;262.8149945241318;51.382686845575336;2.5060664644032387;2.2164202427245985;2.0645789027336408
1950-01-12;-6.975927755734006;3.120819426722924;266.3610380444811;54.331351964609134;2.42487120959522;1.1823947939587822;-2.3056121092048247
1950-01-13;-6.8004960792274005;3.740269904647905;256.1886627584072;63.24442535346652;2.439308855592532;1.7751265493094532;1.7364092268089175
1950-01-14;-6.183047731320357;4.870114336508254;277.6160603970718;40.723671950501426;2.5013063898321524;2.7555064354484213;-3.5771826763993095
1950-01-15;-12.220315031570863;5.951136351625234;229.83038445440712;59.4291414880594;1.5143746402547584;1.3485813640415967;-5.637648077585662
1950-01-16;-12.05191343624864;2.8907044932222803;232.16446825480867;69.29203802616288;1.6436200057900283;1.1463452537354288;-2.270540249937678
1950-01-17;-8.45568429213671;2.2519144356315817;248.27671480703742;72.91730025586229;2.445926740410116;1.2294608847138397;0.04583674737730681
1950-01-18;-2.553548318066646;3.4166634306764503;301.93790919698074;11.916115991743524;3.595520023714681;2.418884994395134;1.419755374945841
1950-01-19;0.6989145930896825;4.303693819494495;313.9200864858986;51.663135165565116;4.279379073308053;2.5136754358048448;2.107982738008635
1950-01-20;0.680541269967307;4.715331504383999;308.2768056630185;20.501333511550087;4.2217511966107715;3.083418914141599;3.30096299639327
1950-01-21;1.5555985899446227;4.436739626055613;323.2120006939044;12.883488731096714;4.624078413265777;2.99251855113514;2.940658548977818
1950-01-22;2.0446921116243857;4.42793887726579;326.61961719709683;18.24373919294581;4.842158504904388;2.0659163418547073;3.801314105708168
1950-01-23;-0.23765536582374125;3.4675404720299694;303.24493657482265;14.851780309933128;4.200347200519229;2.2601045407165334;1.774270209413559
